User ID,Subscription Type,Monthly Revenue,Country,Age,Gender,Device,Daily_Watch_Time,Subscription_Status
1412,Basic,1481,Brazil,27,Male,Laptop,2.7,1
1413,Standard,1036,Mexico,47,Male,Smartphone,3.7,0
1414,Standard,1266,Spain,41,Male,Tablet,3.1,0
1415,Basic,1050,Italy,32,Female,Smart TV,3.3,0
1416,Premium,1265,Spain,31,Male,Smart TV,2.2,1
1417,Basic,1190,Spain,43,Female,Tablet,3.7,1
1418,Standard,1194,United States,42,Female,Smart TV,4.2,1
1419,Premium,1312,Canada,46,Male,Smartphone,1.2,0
1420,Basic,1431,United States,27,Female,Smartphone,2.6,1
1421,Basic,1234,United States,48,Female,Smart TV,4.1,1
1422,Basic,1053,Canada,49,Male,Laptop,4.7,1
1423,Standard,1274,United Kingdom,43,Male,Smart TV,3,1
1424,Premium,1325,Australia,38,Male,Laptop,4.8,0
1425,Basic,1019,Germany,37,Male,Smartphone,1.8,1
1426,Basic,1026,France,39,Female,Smart TV,2.2,0
1427,Premium,1056,Brazil,40,Male,Tablet,3.6,1
1428,Standard,1492,Mexico,40,Male,Smart TV,2.6,1
1429,Standard,1237,Spain,48,Male,Laptop,3.1,0
1430,Basic,1008,Italy,43,Female,Smart TV,3.5,1
1431,Premium,1035,Spain,46,Male,Laptop,4.4,1
1432,Standard,1275,Spain,43,Male,Smartphone,2.1,1
1433,Basic,1220,United States,30,Female,Tablet,1.6,0
1434,Standard,1123,Canada,51,Female,Laptop,4.7,0
1435,Premium,1353,United States,30,Male,Smartphone,3.4,0
1436,Basic,1406,United States,47,Female,Smart TV,4.9,0
1437,Premium,1496,Canada,41,Male,Laptop,2.4,0
1438,Standard,1477,United Kingdom,45,Female,Smartphone,2.2,0
1439,Basic,1034,Australia,47,Female,Laptop,1.7,1
1440,Standard,1401,Germany,48,Female,Smart TV,4.2,0
1441,Premium,1373,France,51,Female,Tablet,3.3,1
1442,Basic,1289,Brazil,29,Male,Smart TV,4.5,0
1443,Standard,1274,Mexico,43,Female,Laptop,1.6,0
1444,Premium,1293,Spain,49,Female,Tablet,2.4,1
1445,Basic,1333,Italy,37,Male,Smartphone,4.6,0
1446,Premium,1081,Spain,48,Male,Tablet,4.9,0
1447,Basic,1465,Spain,36,Female,Tablet,2.2,0
1448,Standard,1480,United States,33,Female,Laptop,3,1
1449,Standard,1430,Canada,38,Female,Laptop,2.8,1
1450,Basic,1473,United States,42,Female,Smartphone,2.2,0
1451,Premium,1153,United States,30,Female,Tablet,2.6,0
1452,Basic,1172,Canada,39,Male,Smart TV,3.5,1
1453,Standard,1446,United Kingdom,36,Male,Smartphone,1.1,0
1454,Premium,1333,Australia,27,Female,Smartphone,1.6,0
1455,Basic,1415,Germany,49,Male,Smart TV,1.1,0
1456,Premium,1093,France,31,Male,Laptop,3.4,0
1457,Basic,1214,Brazil,36,Male,Laptop,1,0
1458,Standard,1250,Mexico,41,Female,Tablet,2.5,0
1459,Standard,1444,Spain,45,Female,Laptop,1.4,1
1460,Basic,1255,Italy,45,Male,Smart TV,2.4,1
1461,Premium,1128,Spain,32,Male,Smart TV,3.4,0
1462,Basic,1255,Spain,41,Female,Smartphone,4.3,1
1463,Standard,1046,United States,37,Male,Smart TV,4.1,1
1464,Premium,1360,Canada,27,Male,Laptop,4.5,1
1465,Basic,1392,United States,41,Male,Laptop,3.2,1
1466,Premium,1151,United States,30,Female,Smart TV,4.2,1
1467,Basic,1076,Canada,43,Male,Smartphone,3.3,0
1468,Standard,1288,United Kingdom,51,Male,Laptop,2.7,1
1469,Standard,1313,Australia,46,Female,Smart TV,2.1,0
1470,Basic,1488,Germany,27,Female,Tablet,2.7,0
1471,Premium,1406,France,51,Female,Smartphone,1.7,0
1472,Basic,1129,Brazil,28,Female,Laptop,1.4,1
1473,Standard,1235,Mexico,33,Male,Smartphone,1.6,1
1474,Premium,1429,Spain,31,Female,Laptop,1.8,1
1475,Basic,1332,Italy,47,Male,Laptop,2.3,0
1476,Premium,1258,Spain,45,Female,Tablet,2.5,1
1477,Basic,1082,Spain,42,Male,Smart TV,5,0
1478,Standard,1191,United States,47,Female,Smart TV,3.5,0
1479,Standard,1048,Canada,29,Female,Smart TV,3.1,0
1480,Basic,1031,United States,49,Female,Laptop,3.1,1
1481,Premium,1129,United States,41,Female,Laptop,4.4,0
1482,Basic,1279,Canada,45,Male,Smartphone,3.6,1
1483,Standard,1018,United Kingdom,49,Male,Smart TV,3.7,1
1484,Premium,1466,Australia,41,Male,Smart TV,1.3,1
1485,Basic,1098,Germany,37,Male,Laptop,3.5,0
1486,Premium,1310,France,31,Male,Smartphone,2,0
1487,Basic,1259,Brazil,29,Male,Smartphone,1.9,1
1488,Standard,1151,Mexico,51,Female,Smart TV,1.3,0
1489,Standard,1137,Spain,33,Male,Smart TV,2.3,0
1490,Basic,1108,Italy,31,Male,Smartphone,4.1,1
1491,Premium,1122,Spain,42,Female,Laptop,4.9,1
1492,Basic,1448,Spain,48,Female,Laptop,4.9,1
1493,Standard,1273,United States,37,Female,Laptop,2.2,0
1494,Premium,1390,Canada,51,Female,Smartphone,4.1,1
1495,Basic,1322,United States,29,Female,Tablet,2,0
1496,Basic,1447,United States,46,Male,Tablet,1.5,1
1497,Basic,1055,Canada,35,Male,Smart TV,3.6,1
1498,Standard,1478,United Kingdom,44,Female,Smartphone,1.9,1
1499,Premium,1315,Australia,36,Male,Smart TV,4.6,0
1500,Basic,1319,Germany,38,Female,Tablet,5,0
1501,Basic,1460,France,36,Male,Smart TV,4.1,0
1502,Premium,1252,Brazil,40,Female,Laptop,2.8,1
1503,Standard,1190,Mexico,29,Male,Laptop,4.1,1
1504,Standard,1006,Spain,32,Male,Smart TV,3.5,0
1505,Basic,1079,Italy,30,Male,Laptop,4,0
1506,Premium,1269,Spain,47,Male,Smartphone,1.9,1
1507,Standard,1196,Spain,28,Female,Tablet,4.1,1
1508,Basic,1436,United States,49,Male,Laptop,3,0
1509,Standard,1409,Canada,50,Male,Smartphone,3.7,0
1510,Premium,1215,United States,33,Male,Smart TV,1.3,0
1511,Basic,1281,United States,50,Male,Smart TV,2.3,1
1512,Premium,1410,Canada,28,Female,Smart TV,1.4,1
1513,Standard,1328,United Kingdom,41,Male,Smartphone,3.9,1
1514,Basic,1326,Australia,30,Female,Smartphone,4,0
1515,Standard,1053,Germany,32,Male,Smart TV,2.7,1
1516,Premium,1159,France,50,Male,Laptop,1.4,0
1517,Basic,1465,Brazil,28,Female,Smart TV,4.8,0
1518,Standard,1277,Mexico,45,Male,Smart TV,1.2,0
1519,Premium,1328,Spain,31,Male,Tablet,4,1
1520,Basic,1022,Italy,27,Female,Smartphone,1.9,0
1521,Premium,1452,Spain,49,Male,Tablet,4.9,0
1522,Basic,1307,Spain,32,Female,Laptop,4.5,1
1523,Standard,1407,United States,38,Male,Smart TV,1.3,0
1524,Standard,1117,Canada,39,Male,Smartphone,2,1
1525,Basic,1129,United States,50,Female,Tablet,4.8,0
1526,Premium,1133,United States,51,Male,Tablet,4.9,0
1527,Basic,1239,Canada,32,Female,Smart TV,3.9,0
1528,Standard,1423,United Kingdom,45,Female,Smart TV,3.8,1
1529,Premium,1025,Australia,31,Female,Laptop,1.7,1
1530,Basic,1140,Germany,44,Male,Smartphone,4.7,0
1531,Premium,1034,France,30,Female,Tablet,3.6,0
1532,Basic,1496,Brazil,44,Female,Tablet,3.1,0
1533,Standard,1243,Mexico,37,Male,Tablet,3.4,1
1534,Standard,1403,Spain,30,Female,Tablet,1.9,1
1535,Basic,1396,Italy,31,Female,Smart TV,3.6,1
1536,Premium,1161,Spain,31,Female,Laptop,4.9,1
1537,Basic,1095,Spain,44,Male,Tablet,2.1,0
1538,Standard,1188,United States,44,Female,Smart TV,4.7,1
1539,Premium,1284,Canada,34,Male,Laptop,2.5,0
1540,Basic,1419,United States,42,Male,Laptop,1.8,0
1541,Premium,1132,United States,33,Male,Smartphone,4.3,1
1542,Basic,1255,Canada,35,Male,Smart TV,1.2,1
1543,Standard,1374,United Kingdom,34,Female,Laptop,4.9,0
1544,Standard,1135,Australia,47,Male,Tablet,1.6,1
1545,Basic,1014,Germany,43,Female,Laptop,2.2,0
1546,Premium,1067,France,43,Male,Smart TV,3.3,1
1547,Basic,1402,Brazil,35,Female,Smartphone,3,1
1548,Standard,1374,Mexico,39,Male,Tablet,2.3,1
1549,Premium,1437,Spain,39,Male,Tablet,2.1,1
1550,Basic,1443,Italy,49,Female,Smart TV,1.2,1
1551,Premium,1484,Spain,30,Male,Tablet,3.6,0
1552,Basic,1456,Spain,31,Female,Tablet,4.5,1
1553,Standard,1414,United States,39,Male,Tablet,4.8,0
1554,Standard,1266,Canada,30,Female,Laptop,3.6,1
1555,Basic,1047,United States,43,Female,Smartphone,3.9,1
1556,Premium,1142,United States,29,Female,Smartphone,5,0
1557,Basic,1198,Canada,46,Male,Smart TV,4.2,0
1558,Standard,1181,United Kingdom,35,Male,Smartphone,1.3,0
1559,Premium,1214,Australia,30,Male,Tablet,2.3,0
1560,Basic,1353,Germany,39,Female,Smart TV,1.6,0
1561,Premium,1475,France,41,Male,Laptop,1.3,1
1562,Basic,1163,Brazil,27,Male,Smartphone,3.7,0
1563,Standard,1017,Mexico,42,Male,Laptop,3.1,1
1564,Standard,1485,Spain,45,Female,Tablet,2.3,0
1565,Basic,1403,Italy,36,Female,Smart TV,2.2,1
1566,Premium,1386,Spain,35,Male,Laptop,2,1
1567,Basic,1032,Spain,38,Male,Smartphone,4,0
1568,Standard,1426,United States,41,Female,Smart TV,3,0
1569,Premium,1450,Canada,43,Male,Tablet,3.7,0
1570,Basic,1429,United States,44,Male,Tablet,2.8,1
1571,Basic,1018,United States,35,Male,Tablet,2.9,0
1572,Basic,1164,Canada,39,Male,Laptop,4.1,1
1573,Standard,1166,United Kingdom,43,Male,Smart TV,2,0
1574,Premium,1051,Australia,36,Male,Smart TV,4,1
1575,Basic,1020,Germany,49,Female,Laptop,5,0
1576,Basic,1269,France,29,Female,Smartphone,2.9,1
1577,Premium,1075,Brazil,45,Male,Tablet,3,1
1578,Standard,1308,Mexico,44,Female,Laptop,2.8,1
1579,Standard,1387,Spain,40,Female,Smart TV,2.8,1
1580,Basic,1497,Italy,51,Female,Smart TV,1.7,0
1581,Premium,1263,Spain,30,Female,Smart TV,1.3,0
1582,Standard,1302,Spain,50,Male,Smart TV,1,0
1583,Basic,1151,United States,39,Male,Tablet,3.3,0
1584,Standard,1125,Canada,51,Male,Tablet,4.5,1
1585,Premium,1171,United States,42,Male,Laptop,3.5,0
1586,Basic,1007,United States,34,Female,Tablet,2,1
1587,Premium,1191,Canada,28,Male,Tablet,1.6,0
1588,Standard,1074,United Kingdom,43,Male,Tablet,3.7,0
1589,Basic,1336,Australia,27,Female,Tablet,4.8,0
1590,Standard,1227,Germany,49,Female,Smart TV,3.8,1
1591,Premium,1151,France,35,Female,Laptop,5,0
1592,Basic,1012,Brazil,34,Male,Tablet,5,1
1593,Standard,1346,Mexico,28,Male,Smartphone,3.3,0
1594,Premium,1433,Spain,49,Female,Tablet,2.4,1
1595,Basic,1260,Italy,51,Female,Tablet,3.9,0
1596,Premium,1386,Spain,36,Male,Laptop,4.8,1
1597,Basic,1101,Spain,37,Male,Smart TV,4.3,1
1598,Standard,1237,United States,48,Male,Laptop,1.6,1
1599,Standard,1002,Canada,45,Female,Smart TV,1.9,0
1600,Basic,1475,United States,39,Male,Tablet,1,0
1601,Premium,1118,United States,39,Male,Smartphone,1.1,0
1602,Basic,1451,Canada,46,Female,Smart TV,1.8,0
1603,Standard,1367,United Kingdom,30,Female,Smartphone,1.5,0
1604,Premium,1068,Australia,32,Female,Smartphone,4.8,0
1605,Basic,1247,Germany,39,Male,Laptop,4.3,0
1606,Premium,1321,France,35,Female,Smartphone,4.5,1
1607,Basic,1203,Brazil,41,Female,Smartphone,4.2,1
1608,Standard,1131,Mexico,32,Female,Smart TV,1.1,1
1609,Standard,1312,Spain,41,Female,Smart TV,2.7,1
1610,Basic,1390,Italy,36,Female,Smart TV,4.5,1
1611,Premium,1002,Spain,49,Male,Laptop,4.5,1
1612,Basic,1029,Spain,30,Female,Smartphone,1.7,1
1613,Standard,1275,United States,40,Female,Smartphone,1.8,1
1614,Premium,1365,Canada,46,Female,Tablet,1.6,1
1615,Basic,1402,United States,30,Female,Smart TV,4.6,1
1616,Premium,1227,United States,48,Male,Laptop,4,0
1617,Basic,1227,Canada,50,Male,Tablet,3.6,1
1618,Standard,1018,United Kingdom,27,Male,Smart TV,1.1,1
1619,Standard,1001,Australia,51,Female,Laptop,4.9,1
1620,Basic,1415,Germany,38,Male,Smartphone,4,0
1621,Premium,1465,France,39,Male,Laptop,4.9,0
1622,Basic,1471,Brazil,45,Female,Smart TV,1.4,0
1623,Standard,1158,Mexico,29,Male,Laptop,4,1
1624,Premium,1492,Spain,35,Male,Smartphone,2.7,1
1625,Basic,1065,Italy,51,Female,Smart TV,3.3,0
1626,Premium,1020,Spain,51,Male,Smart TV,3.5,0
1627,Basic,1087,Spain,42,Female,Smartphone,2.9,0
1628,Standard,1468,United States,48,Female,Laptop,1,1
1629,Standard,1288,Canada,40,Male,Smart TV,2.2,1
1630,Basic,1322,United States,39,Male,Smart TV,1.1,0
1631,Premium,1239,United States,44,Male,Laptop,3.7,1
1632,Basic,1053,Canada,27,Female,Laptop,2.3,1
1633,Standard,1096,United Kingdom,35,Male,Tablet,2.9,0
1634,Premium,1260,Australia,45,Male,Smart TV,4.5,0
1635,Basic,1443,Germany,33,Male,Tablet,4.2,1
1636,Premium,1097,France,32,Female,Smart TV,3.6,1
1637,Basic,1397,Brazil,51,Female,Laptop,2,1
1638,Standard,1186,Mexico,40,Female,Tablet,1.2,0
1639,Standard,1465,Spain,47,Male,Laptop,4.9,1
1640,Basic,1270,Italy,42,Male,Smart TV,4.8,0
1641,Premium,1285,Spain,41,Male,Tablet,1.2,1
1642,Basic,1186,Spain,43,Male,Tablet,3.8,0
1643,Standard,1267,United States,42,Female,Tablet,3.4,0
1644,Premium,1136,Canada,28,Male,Smartphone,4.2,1
1645,Basic,1229,United States,40,Female,Laptop,4.5,0
1646,Basic,1437,United States,46,Female,Tablet,4.5,0
1647,Basic,1043,Canada,39,Female,Laptop,1.9,1
1648,Standard,1112,United Kingdom,41,Female,Smartphone,1.6,0
1649,Premium,1178,Australia,30,Male,Tablet,2.7,0
1650,Basic,1341,Germany,32,Male,Tablet,2,0
1651,Basic,1419,France,38,Male,Smart TV,1.8,0
1652,Premium,1091,Brazil,38,Male,Tablet,2.3,1
1653,Standard,1322,Mexico,32,Male,Smartphone,1.5,0
1654,Standard,1469,Spain,27,Male,Tablet,2.8,1
1655,Basic,1123,Italy,50,Female,Tablet,2.8,0
1656,Premium,1462,Spain,30,Male,Smartphone,2.5,1
1657,Standard,1450,Spain,49,Male,Smartphone,4.7,1
1658,Basic,1274,United States,32,Female,Laptop,2.4,1
1659,Standard,1045,Canada,35,Male,Smartphone,4.3,0
1660,Premium,1308,United States,44,Male,Tablet,2.6,1
1661,Basic,1089,United States,49,Female,Laptop,2.4,0
1662,Premium,1423,Canada,39,Male,Smartphone,4.5,1
1663,Standard,1189,United Kingdom,38,Female,Smartphone,3.7,1
1664,Basic,1207,Australia,38,Female,Laptop,4.5,1
1665,Standard,1437,Germany,37,Male,Smartphone,4.9,1
1666,Premium,1222,France,28,Male,Laptop,2,0
1667,Basic,1342,Brazil,49,Male,Tablet,2,1
1668,Standard,1291,Mexico,33,Female,Tablet,2.2,0
1669,Premium,1480,Spain,48,Male,Tablet,3.7,0
1670,Basic,1427,Italy,34,Male,Tablet,4.5,0
1671,Premium,1469,Spain,39,Female,Smartphone,1.5,0
1672,Basic,1248,Spain,30,Male,Tablet,2,1
1673,Standard,1390,United States,37,Male,Tablet,2.1,0
1674,Standard,1136,Canada,38,Male,Smart TV,2,1
1675,Basic,1109,United States,42,Female,Laptop,3.9,1
1676,Premium,1479,United States,35,Female,Laptop,2,0
1677,Basic,1493,Canada,30,Male,Tablet,3.9,1
1678,Standard,1074,United Kingdom,48,Female,Smart TV,4.3,0
1679,Premium,1275,Australia,48,Male,Tablet,1.8,0
1680,Basic,1493,Germany,32,Male,Laptop,2.1,0
1681,Premium,1053,France,27,Male,Smart TV,4.5,0
1682,Basic,1352,Brazil,48,Female,Laptop,3.3,1
1683,Standard,1128,Mexico,33,Male,Laptop,1.8,0
1684,Standard,1099,Spain,28,Male,Smartphone,3.8,0
1685,Basic,1087,Italy,46,Male,Laptop,2.2,0
1686,Premium,1011,Spain,40,Male,Laptop,4.1,0
1687,Basic,1423,Spain,49,Male,Smartphone,3.8,0
1688,Standard,1174,United States,41,Female,Tablet,2,0
1689,Premium,1074,Canada,38,Male,Tablet,3.2,0
1690,Basic,1450,United States,42,Female,Laptop,4,1
1691,Premium,1145,United States,27,Female,Smart TV,2.9,0
1692,Basic,1486,Canada,41,Female,Tablet,2.9,1
1693,Standard,1390,United Kingdom,41,Female,Tablet,3.8,0
1694,Standard,1399,Australia,49,Male,Laptop,4.4,0
1695,Basic,1442,Germany,28,Female,Smartphone,3.7,1
1696,Premium,1002,France,44,Male,Laptop,1.7,0
1697,Basic,1340,Brazil,47,Female,Tablet,1.1,0
1698,Standard,1042,Mexico,29,Male,Tablet,1.8,0
1699,Premium,1458,Spain,31,Female,Laptop,2.6,0
1700,Basic,1428,Italy,28,Female,Smart TV,4.1,1
1701,Premium,1133,Spain,32,Male,Smart TV,4,0
1702,Basic,1066,Spain,43,Male,Smartphone,2,1
1703,Standard,1065,United States,48,Male,Smart TV,4.1,1
1704,Standard,1134,Canada,28,Male,Laptop,5,0
1705,Basic,1140,United States,31,Female,Tablet,2.1,0
1706,Premium,1401,United States,47,Male,Laptop,4.6,1
1707,Basic,1492,Canada,39,Female,Smartphone,2.1,0
1708,Standard,1136,United Kingdom,35,Male,Smartphone,1,0
1709,Premium,1379,Australia,42,Female,Smartphone,1.8,0
1710,Basic,1189,Germany,30,Male,Smart TV,4.4,0
1711,Premium,1072,France,34,Male,Smartphone,1.8,0
1712,Basic,1088,Brazil,35,Male,Smartphone,4,0
1713,Standard,1076,Mexico,31,Female,Tablet,4.9,0
1714,Standard,1464,Spain,36,Female,Tablet,3.7,0
1715,Basic,1329,Italy,31,Female,Laptop,1.8,1
1716,Premium,1400,Spain,32,Male,Smart TV,2.7,0
1717,Basic,1486,Spain,46,Female,Smartphone,2.9,0
1718,Standard,1056,United States,30,Male,Tablet,4.3,1
1719,Premium,1359,Canada,46,Male,Laptop,3.9,0
1720,Basic,1037,United States,44,Female,Tablet,1.3,0
1721,Basic,1189,United States,34,Male,Tablet,4.7,0
1722,Basic,1297,Canada,31,Male,Tablet,3.7,1
1723,Standard,1058,United Kingdom,34,Male,Smart TV,3.8,1
1724,Premium,1187,Australia,28,Male,Laptop,4.1,1
1725,Basic,1322,Germany,36,Female,Smartphone,4,1
1726,Basic,1430,France,48,Female,Laptop,4.3,1
1727,Premium,1389,Brazil,40,Male,Smartphone,3.4,0
1728,Standard,1004,Mexico,35,Male,Smartphone,3,0
1729,Standard,1323,Spain,41,Male,Laptop,1.3,0
1730,Basic,1007,Italy,28,Female,Smartphone,1.9,0
1731,Premium,1497,Spain,37,Male,Tablet,3.1,0
1732,Standard,1073,Spain,33,Male,Smartphone,3.6,1
1733,Basic,1014,United States,27,Female,Tablet,2.2,1
1734,Standard,1479,Canada,35,Male,Tablet,4.4,0
1735,Premium,1402,United States,27,Male,Smartphone,2.7,1
1736,Basic,1018,United States,29,Female,Smartphone,3.5,1
1737,Premium,1486,Canada,28,Female,Laptop,2.7,1
1738,Standard,1014,United Kingdom,33,Female,Smartphone,4,1
1739,Basic,1485,Australia,35,Female,Smartphone,1.4,1
1740,Standard,1004,Germany,37,Female,Laptop,1.3,1
1741,Premium,1408,France,31,Male,Smartphone,4.5,1
1742,Basic,1236,Brazil,27,Male,Laptop,2.3,1
1743,Standard,1410,Mexico,48,Male,Tablet,3.6,0
1744,Premium,1273,Spain,30,Female,Smart TV,1.1,1
1745,Basic,1268,Italy,45,Male,Tablet,3.7,1
1746,Premium,1076,Spain,28,Male,Smart TV,2.1,0
1747,Basic,1345,Spain,30,Female,Laptop,3.8,1
1748,Standard,1151,United States,48,Male,Smartphone,2,1
1749,Standard,1123,Canada,37,Female,Laptop,4.8,0
1750,Basic,1482,United States,28,Female,Smartphone,4.9,1
1751,Premium,1461,United States,43,Female,Tablet,2.6,0
1752,Basic,1350,Canada,36,Male,Laptop,3.3,1
1753,Standard,1173,United Kingdom,47,Male,Laptop,4.9,0
1754,Premium,1063,Australia,42,Male,Smart TV,1.3,1
1755,Basic,1381,Germany,50,Male,Laptop,4.2,1
1756,Premium,1042,France,41,Male,Tablet,1.2,1
1757,Basic,1383,Brazil,43,Male,Laptop,2.4,1
1758,Standard,1350,Mexico,35,Male,Laptop,4.4,0
1759,Standard,1322,Spain,51,Male,Smart TV,3.3,0
1760,Basic,1344,Italy,35,Male,Tablet,5,1
1761,Premium,1214,Spain,37,Male,Smart TV,1,1
1762,Basic,1315,Spain,28,Female,Smartphone,1.3,0
1763,Standard,1165,United States,32,Female,Smartphone,4.9,1
1764,Premium,1142,Canada,37,Female,Tablet,1.6,0
1765,Basic,1205,United States,37,Female,Tablet,4,0
1766,Premium,1327,United States,34,Female,Smart TV,4.9,0
1767,Basic,1156,Canada,30,Female,Tablet,1.9,0
1768,Standard,1348,United Kingdom,35,Male,Tablet,3.2,1
1769,Standard,1378,Australia,41,Female,Laptop,1.8,1
1770,Basic,1109,Germany,50,Female,Tablet,3.2,0
1771,Premium,1212,France,48,Female,Laptop,2.2,1
1772,Basic,1295,Brazil,29,Male,Smart TV,2.6,1
1773,Standard,1358,Mexico,37,Male,Tablet,3.4,1
1774,Premium,1402,Spain,36,Female,Tablet,1,0
1775,Basic,1499,Italy,45,Male,Tablet,1.5,1
1776,Premium,1391,Spain,27,Female,Smart TV,2.9,0
1777,Basic,1281,Spain,31,Female,Tablet,2,0
1778,Standard,1421,United States,42,Female,Tablet,3.6,1
1779,Standard,1291,Canada,43,Female,Smartphone,4.4,1
1780,Basic,1248,United States,43,Male,Smart TV,1.3,1
1781,Premium,1092,United States,35,Female,Laptop,4.3,1
1782,Basic,1142,Canada,51,Male,Laptop,4.7,0
1783,Standard,1285,United Kingdom,42,Female,Smartphone,2.3,1
1784,Premium,1119,Australia,36,Male,Tablet,2.5,1
1785,Basic,1476,Germany,50,Female,Tablet,2.3,1
1786,Premium,1232,France,43,Female,Laptop,3.4,1
1787,Basic,1119,Brazil,28,Male,Laptop,4.5,1
1788,Standard,1373,Mexico,48,Female,Smart TV,2.5,1
1789,Standard,1023,Spain,47,Female,Tablet,2.4,0
1790,Basic,1480,Italy,31,Male,Smart TV,1.3,1
1791,Premium,1394,Spain,45,Male,Laptop,4.3,0
1792,Basic,1337,Spain,45,Female,Tablet,4.5,0
1793,Standard,1115,United States,42,Female,Smart TV,3.8,1
1794,Premium,1009,Canada,36,Female,Tablet,2.8,0
1795,Basic,1462,United States,32,Male,Smart TV,1.4,1
1796,Basic,1040,United States,50,Male,Tablet,4.3,1
1797,Basic,1186,Canada,39,Male,Smart TV,1.2,1
1798,Standard,1291,United Kingdom,51,Male,Smartphone,3.6,1
1799,Premium,1396,Australia,49,Female,Tablet,4.7,1
1800,Basic,1194,Germany,42,Male,Tablet,3.8,0
1801,Basic,1351,France,46,Male,Tablet,4.1,1
1802,Premium,1174,Brazil,30,Male,Smartphone,1.7,1
1803,Standard,1115,Mexico,48,Male,Smart TV,3.1,1
1804,Standard,1130,Spain,40,Female,Laptop,2.8,1
1805,Basic,1057,Italy,50,Female,Smart TV,2.3,1
1806,Premium,1474,Spain,49,Female,Laptop,2.2,0
1807,Standard,1126,Spain,37,Male,Smartphone,1.3,0
1808,Basic,1344,United States,43,Male,Laptop,4,0
1809,Standard,1468,Canada,40,Female,Tablet,2.5,0
1810,Premium,1001,United States,27,Male,Laptop,3.4,0
1811,Basic,1111,United States,47,Male,Smart TV,2.1,0
1812,Premium,1329,Canada,50,Male,Smartphone,3.3,0
1813,Standard,1397,United Kingdom,31,Female,Smartphone,2.6,0
1814,Basic,1299,Australia,33,Male,Smartphone,1,1
1815,Standard,1245,Germany,42,Female,Tablet,5,1
1816,Premium,1243,France,51,Female,Laptop,3.4,0
1817,Basic,1202,Brazil,43,Female,Smartphone,2.9,1
1818,Standard,1127,Mexico,45,Female,Smart TV,2.5,1
1819,Premium,1453,Spain,48,Female,Tablet,2.5,1
1820,Basic,1201,Italy,48,Female,Smart TV,3.6,1
1821,Premium,1349,Spain,30,Male,Smartphone,3.5,1
1822,Basic,1168,Spain,29,Female,Tablet,1.6,1
1823,Standard,1092,United States,28,Male,Tablet,1.9,0
1824,Standard,1309,Canada,46,Female,Laptop,2.8,1
1825,Basic,1075,United States,45,Male,Smart TV,2.8,0
1826,Premium,1140,United States,30,Male,Tablet,2.8,1
1827,Basic,1214,Canada,44,Female,Laptop,4.5,0
1828,Standard,1149,United Kingdom,46,Male,Laptop,4,0
1829,Premium,1060,Australia,36,Female,Tablet,2.2,0
1830,Basic,1341,Germany,27,Female,Smartphone,3.2,1
1831,Premium,1153,France,43,Male,Laptop,2.6,1
1832,Basic,1496,Brazil,48,Female,Smartphone,1.8,1
1833,Standard,1476,Mexico,36,Female,Smartphone,2.5,0
1834,Standard,1050,Spain,44,Male,Smart TV,4.9,1
1835,Basic,1370,Italy,41,Female,Tablet,3.1,1
1836,Premium,1287,Spain,29,Female,Smart TV,1.5,1
1837,Basic,1062,Spain,28,Female,Smartphone,4.7,0
1838,Standard,1445,United States,36,Female,Smartphone,1.9,1
1839,Premium,1232,Canada,36,Female,Smart TV,2.3,0
1840,Basic,1242,United States,40,Male,Laptop,2,1
1841,Premium,1104,United States,35,Female,Tablet,3.7,1
1842,Basic,1372,Canada,34,Female,Smartphone,4.3,0
1843,Standard,1246,United Kingdom,46,Male,Laptop,1.3,0
1844,Standard,1178,Australia,47,Female,Smart TV,4,1
1845,Basic,1245,Germany,32,Female,Smartphone,4.9,1
1846,Premium,1112,France,45,Male,Smartphone,2.1,1
1847,Basic,1090,Brazil,31,Female,Smartphone,4,0
1848,Standard,1000,Mexico,49,Male,Laptop,4.6,0
1849,Premium,1396,Spain,33,Female,Smartphone,2.9,1
1850,Basic,1279,Italy,30,Male,Smartphone,1.2,0
1851,Premium,1306,Spain,48,Female,Laptop,2.3,1
1852,Basic,1278,Spain,49,Female,Tablet,1.1,0
1853,Standard,1006,United States,43,Male,Laptop,3.4,0
1854,Standard,1080,Canada,46,Female,Laptop,2.8,1
1855,Basic,1140,United States,33,Male,Smartphone,3.4,1
1856,Premium,1325,United States,31,Female,Smartphone,3.8,0
1857,Basic,1430,Canada,44,Female,Smart TV,3.9,0
1858,Standard,1088,United Kingdom,34,Male,Smart TV,3,1
1859,Premium,1475,Australia,41,Male,Laptop,1.4,1
1860,Basic,1097,Germany,42,Male,Laptop,3.8,0
1861,Premium,1294,France,38,Female,Laptop,1.1,1
1862,Basic,1234,Brazil,31,Female,Tablet,4.2,1
1863,Standard,1224,Mexico,35,Female,Smartphone,4.7,0
1864,Standard,1303,Spain,32,Male,Smartphone,3.9,1
1865,Basic,1285,Italy,39,Male,Smartphone,3.9,1
1866,Premium,1287,Spain,42,Male,Laptop,3.8,0
1867,Basic,1422,Spain,31,Male,Tablet,1,0
1868,Standard,1470,United States,38,Male,Tablet,4.6,0
1869,Premium,1175,Canada,48,Male,Smart TV,2,1
1870,Basic,1455,United States,29,Male,Tablet,3.5,1
1871,Basic,1247,United States,43,Female,Smart TV,3.8,1
1872,Basic,1039,Canada,49,Female,Smartphone,4.8,0
